accident_uid,accident_type,accident_type_de,accident_type_fr,accident_type_it,accident_type_en,accident_severity_category,accident_severity_category_de,accident_severity_category_fr,accident_severity_category_it,accident_severity_category_en,accident_involving_pedestrian,accident_involving_bicycle,accident_involving_motorcycle,road_type,road_type_de,road_type_fr,road_type_it,road_type_en,canton_code,municipality_code,accident_year,accident_month,accident_month_de,accident_month_fr,accident_month_it,accident_month_en,accident_week_day,accident_week_day_de,accident_week_day_fr,accident_week_day_it,accident_week_day_en,accident_hour,accident_hour_text,gemeinde_f,gemeinde_d,lon,lat
42F127745CD2E84E8D091026662FCCFE,at3,Abbiegeunfall,accident en quittant une route,Incidente nello svoltare,Accident when turning left or right,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,BS,2701,2024,12,Dezember,décembre,Dicembre,December,aw407,Sonntag,dimanche,Domenica,Sunday,17,17h-18h,Bâle,Basel,7.57943448211369,47.55462129484204
43F8DB40BDBE404090EA84DCED834249,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,BE,886,2024,12,Dezember,décembre,Dicembre,December,aw404,Donnerstag,jeudi,Giovedì,Thursday,15,15h-16h,Wattenwil,Wattenwil,7.510026101959832,46.77000364764375
4681A92D69CC584E94681F0599676ABB,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,BE,726,2024,9,September,septembre,Settembre,September,aw406,Samstag,samedi,Sabato,Saturday,01,01h-02h,Plateau de Diesse,Plateau de Diesse,7.120942197365334,47.089218332124275
4BBDC3DFB709FF48AE33FD2A98C6CA2F,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,TRUE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,GE,6643,2024,9,September,septembre,Settembre,September,aw406,Samstag,samedi,Sabato,Saturday,12,12h-13h,Vernier,Vernier,6.112155818281962,46.21119119304975
5F642BE374AF514BBBC81A0012E5925E,at5,Überqueren der Fahrbahn,accident en traversant une route,Incidente nell'attraversare la carreggiata,Accident when crossing the lane(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,GE,6621,2024,11,November,novembre,Novembre,November,aw406,Samstag,samedi,Sabato,Saturday,17,17h-18h,Genève,Genf,6.117374744313879,46.22201269881793
5F963B9815A50B44982008664042CA75,at6,Frontalkollision,collision frontale,Collisione frontale,Accident with head-on collision,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,BE,879,2024,10,Oktober,octobre,Ottobre,October,aw407,Sonntag,dimanche,Domenica,Sunday,14,14h-15h,Riggisberg,Riggisberg,7.4398138720278055,46.76600444252844
87B66C4834F4894F940B9B66B05090DA,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as1,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,NW,1501,2024,8,August,août,Agosto,August,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,18,18h-19h,Beckenried,Beckenried,8.45661674186649,46.97110636627957
0AB97AA692710E4A8C2D7C686A36D9E5,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,VD,5827,2024,10,Oktober,octobre,Ottobre,October,aw407,Sonntag,dimanche,Domenica,Sunday,06,06h-07h,Trey,Trey,6.9285283961428465,46.7756726305614
112AF5FF682A0270E0630AB38B0269C5,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt430,Autobahn,autoroute,Autostrada,Motorway,ZH,200,2024,2,Februar,février,Febbraio,February,aw406,Samstag,samedi,Sabato,Saturday,12,12h-13h,Wangen-Brüttisellen,Wangen-Brüttisellen,8.634511293948187,47.411987735149395
127F3B5F671C012EE0630AB38B029B81,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,TRUE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,ZH,297,2024,2,Februar,février,Febbraio,February,aw405,Freitag,vendredi,Venerdì,Friday,16,16h-17h,Bauma,Bauma,8.866188294369715,47.37480579975296
13D9A74555BE01F6E0630AB38B02AFC3,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,TRUE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,ZH,261,2024,2,Februar,février,Febbraio,February,aw407,Sonntag,dimanche,Domenica,Sunday,15,15h-16h,Zurich,Zürich,8.544937926920896,47.36631207795039
144116A55C710192E0630AB38B029342,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,GE,6628,2024,2,Februar,février,Febbraio,February,aw401,Montag,lundi,Lunedí,Monday,18,18h-19h,Lancy,Lancy,6.120537213799451,46.183525065299136
153E85633F540140E0630AB38B021718,at6,Frontalkollision,collision frontale,Collisione frontale,Accident with head-on collision,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,GE,6621,2024,1,Januar,janvier,Gennaio,January,aw407,Sonntag,dimanche,Domenica,Sunday,03,03h-04h,Genève,Genf,6.12967706946405,46.227338245312154
1630B664DCEC0120E0630AB38B02D01C,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,SO,2480,2024,2,Februar,février,Febbraio,February,aw407,Sonntag,dimanche,Domenica,Sunday,06,06h-07h,Seewen,Seewen,7.642074333644891,47.43238195525368
19FCC1E3855C014AE0630AB38B0240AB,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,SZ,1323,2024,4,April,avril,Aprile,April,aw406,Samstag,samedi,Sabato,Saturday,01,01h-02h,Wollerau,Wollerau,8.714556331450147,47.200382411629725
19FCC1E3ADE8014AE0630AB38B0240AB,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,AG,4004,2024,3,März,mars,Marzo,March,aw406,Samstag,samedi,Sabato,Saturday,08,08h-09h,Densbüren,Densbüren,8.057598698088142,47.4382459541085
1A0BE0B0B51202C6E0630AB38B02B9C2,at3,Abbiegeunfall,accident en quittant une route,Incidente nello svoltare,Accident when turning left or right,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,BS,2701,2024,5,Mai,mai,Maggio,May,aw405,Freitag,vendredi,Venerdì,Friday,08,08h-09h,Bâle,Basel,7.569585451025574,47.56906767880121
1A1159C412890104E0630AB38B0258F4,at6,Frontalkollision,collision frontale,Collisione frontale,Accident with head-on collision,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,AG,4075,2024,5,Mai,mai,Maggio,May,aw406,Samstag,samedi,Sabato,Saturday,18,18h-19h,Rudolfstetten-Friedlisberg,Rudolfstetten-Friedlisberg,8.374348992007624,47.36048916845958
1A85D8DFB5AD0188E0630AB38B02B7E5,at6,Frontalkollision,collision frontale,Collisione frontale,Accident with head-on collision,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,TI,5249,2024,4,April,avril,Aprile,April,aw405,Freitag,vendredi,Venerdì,Friday,22,22h-23h,Castel San Pietro,Castel San Pietro,9.013946676104263,45.86121699608969
1A85D8DFBA480188E0630AB38B02B7E5,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,TI,5240,2024,4,April,avril,Aprile,April,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,10,10h-11h,Val Mara,Val Mara,8.977760585795997,45.92950295357951
1B4BC918D85001F2E0630AB38B029CEE,at9,Tierunfall,accident impliquant des animaux,Incidente con animali,Accident involving animal(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,BE,724,2024,6,Juni,juin,Giugno,June,aw404,Donnerstag,jeudi,Giovedì,Thursday,05,05h-06h,Nods,Nods,7.047745276957097,47.11404293303611
1B9DFF5E91A00252E0630AB38B0289B7,at4,Einbiegeunfall,accident en s'engageant sur une route,Incidente nell’immettersi in una strada,Accident when turning-into main road,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,ZH,114,2024,6,Juni,juin,Giugno,June,aw407,Sonntag,dimanche,Domenica,Sunday,19,19h-20h,Fischenthal,Fischenthal,8.956146736367185,47.350593055097114
1C1963E9D8FB027AE0630AB38B0201FA,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,BE,903,2024,5,Mai,mai,Maggio,May,aw407,Sonntag,dimanche,Domenica,Sunday,11,11h-12h,Lauperswil,Lauperswil,7.744710249485639,46.940484581078785
1C1963E9DFF8027AE0630AB38B0201FA,at3,Abbiegeunfall,accident en quittant une route,Incidente nello svoltare,Accident when turning left or right,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,SO,2546,2024,5,Mai,mai,Maggio,May,aw401,Montag,lundi,Lunedí,Monday,13,13h-14h,Granges (SO),Grenchen,7.412891198349474,47.17764497698568
1C2ACA62BAD002EAE0630AB38B023FE0,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,BE,942,2024,6,Juni,juin,Giugno,June,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,11,11h-12h,Thoune,Thun,7.628300146257928,46.755359678036264
1CA34F1E6F0C0136E0630AB38B029555,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,VD,5518,2024,6,Juni,juin,Giugno,June,aw407,Sonntag,dimanche,Domenica,Sunday,16,16h-17h,Echallens,Echallens,6.6351833704671765,46.640940836964724
1CA34F1E6F4C0136E0630AB38B029555,at4,Einbiegeunfall,accident en s'engageant sur une route,Incidente nell’immettersi in una strada,Accident when turning-into main road,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,VD,5537,2024,6,Juni,juin,Giugno,June,aw404,Donnerstag,jeudi,Giovedì,Thursday,17,17h-18h,Villars-le-Terroir,Villars-le-Terroir,6.6421968333851025,46.65424127655604
1CB7F1AAE88302C2E0630AB38B0285ED,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,ZH,196,2024,6,Juni,juin,Giugno,June,aw406,Samstag,samedi,Sabato,Saturday,11,11h-12h,Mönchaltorf,Mönchaltorf,8.71212905506664,47.30684699928945
1CB96CAE2B2A0182E0630AB38B02D977,at3,Abbiegeunfall,accident en quittant une route,Incidente nello svoltare,Accident when turning left or right,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,FR,2228,2024,6,Juni,juin,Giugno,June,aw405,Freitag,vendredi,Venerdì,Friday,17,17h-18h,Villars-sur-Glâne,Villars-sur-Glâne,7.127277152176242,46.802404477239406
1CF4E152196E0108E0630AB38B02748C,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,TRUE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,GE,6643,2024,1,Januar,janvier,Gennaio,January,aw404,Donnerstag,jeudi,Giovedì,Thursday,04,04h-05h,Vernier,Vernier,6.094673529814932,46.22220349826621
1CF4E7F89B0A02D8E0630AB38B028ED3,at3,Abbiegeunfall,accident en quittant une route,Incidente nello svoltare,Accident when turning left or right,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,GR,3746,2024,7,Juli,juillet,Luglio,July,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,12,12h-13h,Zernez,Zernez,10.101693228964756,46.69617040380732
1CF4EE349E1202CEE0630AB38B02AA44,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,NE,6421,2024,5,Mai,mai,Maggio,May,aw407,Sonntag,dimanche,Domenica,Sunday,16,16h-17h,La Chaux-de-Fonds,La Chaux-de-Fonds,6.840867414489424,47.151334968631524
1CF5B84C21E90184E0630AB38B027F1B,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as1,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,VD,5624,2024,7,Juli,juillet,Luglio,July,aw402,Dienstag,mardi,Martedì,Tuesday,11,11h-12h,Bussigny,Bussigny,6.553334270692339,46.549795898838376
1D0D7F1C22CF7A49895A4A07E88D9D9D,at4,Einbiegeunfall,accident en s'engageant sur une route,Incidente nell’immettersi in una strada,Accident when turning-into main road,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,SG,3203,2024,11,November,novembre,Novembre,November,aw404,Donnerstag,jeudi,Giovedì,Thursday,05,05h-06h,Saint-Gall,St. Gallen,9.371027946308882,47.4249506875505
1D44646405D402BEE0630AB38B0213CD,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,NW,1501,2024,6,Juni,juin,Giugno,June,aw406,Samstag,samedi,Sabato,Saturday,16,16h-17h,Beckenried,Beckenried,8.46336670543178,46.97083932416322
1D583057EDFC02FAE0630AB38B02C0E4,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as1,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,TRUE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,ZH,159,2024,7,Juli,juillet,Luglio,July,aw402,Dienstag,mardi,Martedì,Tuesday,12,12h-13h,Uetikon am See,Uetikon am See,8.680460978641385,47.2679264448659
1E5DDE1FCCB80188E0630AB38B02A915,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,ZH,1,2024,7,Juli,juillet,Luglio,July,aw406,Samstag,samedi,Sabato,Saturday,11,11h-12h,Aeugst am Albis,Aeugst am Albis,8.484311520029008,47.28252902097844
1E5DDF0736370212E0630AB38B028D5A,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,BL,2831,2024,7,Juli,juillet,Luglio,July,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,10,10h-11h,Pratteln,Pratteln,7.703177232842912,47.5201122887956
1F685AA1F2B401D6E0630AB38B02F4EB,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,GE,6643,2024,6,Juni,juin,Giugno,June,aw401,Montag,lundi,Lunedí,Monday,09,09h-10h,Vernier,Vernier,6.094365882823233,46.21839413192128
1F686C67ADA3019EE0630AB38B020168,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt439,andere,autre,Altro,Other,SG,3272,2024,6,Juni,juin,Giugno,June,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,15,15h-16h,Gams,Gams,9.433271801042595,47.19396659774402
1F686C67ADF4019EE0630AB38B020168,at2,Auffahrunfall,accident par tamponnement,Incidente di tamponamento,Accident with rear-end collision,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,SG,3340,2024,6,Juni,juin,Giugno,June,aw407,Sonntag,dimanche,Domenica,Sunday,12,12h-13h,Rapperswil-Jona,Rapperswil-Jona,8.812764606744004,47.223199416296225
1F763AF89358013AE0630AB38B02880B,at5,Überqueren der Fahrbahn,accident en traversant une route,Incidente nell'attraversare la carreggiata,Accident when crossing the lane(s),as1,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,TRUE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,BE,944,2024,6,Juni,juin,Giugno,June,aw404,Donnerstag,jeudi,Giovedì,Thursday,12,12h-13h,Uetendorf,Uetendorf,7.561297195392148,46.78867993012322
1F777E3BA0060112E0630AB38B023851,at00,Andere,autres,Altri,Other,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,JU,6729,2024,8,August,août,Agosto,August,aw406,Samstag,samedi,Sabato,Saturday,23,23h-00h,Haute-Sorne,Haute-Sorne,7.233018847071203,47.335209679270704
1F77F8AFACD201DEE0630AB38B02B45D,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,TRUE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,VD,5638,2024,6,Juni,juin,Giugno,June,aw404,Donnerstag,jeudi,Giovedì,Thursday,15,15h-16h,Lonay,Lonay,6.525457069144171,46.52657177165568
20029544B708012EE0630AB38B02A7D4,at1,Überholunfall oder Fahrstreifenwechsel,accident lors d'un dépassement ou lors d'un changement de voie de circulation,Incidente di sorpasso o al cambiamento di corsia,Accident when overtaking or changing lanes,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,ZH,66,2024,7,Juli,juillet,Luglio,July,aw401,Montag,lundi,Lunedí,Monday,20,20h-21h,Opfikon,Opfikon,8.561444862065267,47.42525069517785
20911025A3620176E0630AB38B02AB41,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,TRUE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,VS,6037,2024,7,Juli,juillet,Luglio,July,aw404,Donnerstag,jeudi,Giovedì,Thursday,10,10h-11h,Val de Bagnes,Val de Bagnes,7.2243022460913675,46.096276494788775
2154AA0416D701FAE0630AB38B02F834,at3,Abbiegeunfall,accident en quittant une route,Incidente nello svoltare,Accident when turning left or right,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,GE,6621,2024,7,Juli,juillet,Luglio,July,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,14,14h-15h,Genève,Genf,6.14004443875683,46.2030495684306
2154AA04321701FAE0630AB38B02F834,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,GE,6601,2024,5,Mai,mai,Maggio,May,aw407,Sonntag,dimanche,Domenica,Sunday,11,11h-12h,Aire-la-Ville,Aire-la-Ville,6.054786389673978,46.18563449009036
2158944D300E0280E0630AB38B0281C0,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,LU,1093,2024,8,August,août,Agosto,August,aw406,Samstag,samedi,Sabato,Saturday,16,16h-17h,Neuenkirch,Neuenkirch,8.176598856244789,47.11623247370794
2158944D3FDD0280E0630AB38B0281C0,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,BS,2703,2024,8,August,août,Agosto,August,aw403,Mittwoch,mercredi,Mercoledì,Wednesday,15,15h-16h,Riehen,Riehen,7.6542420902108805,47.59326063553785
2158944D471F0280E0630AB38B0281C0,at3,Abbiegeunfall,accident en quittant une route,Incidente nello svoltare,Accident when turning left or right,as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,TRUE,TRUE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,BL,2883,2024,7,Juli,juillet,Luglio,July,aw401,Montag,lundi,Lunedí,Monday,14,14h-15h,Bretzwil,Bretzwil,7.652805043086531,47.397851981829774
21E6EC1DF2700136E0630AB38B022FBC,at0,Schleuder- oder Selbstunfall,dérapage ou perte de maîtrise,Incidente di sbandamento o per colpa propria,Accident with skidding or self-accident,as1,Unfall mit Getöteten,accident avec tués,Incidente con persone decedute,Accident with fatalities,FALSE,FALSE,FALSE,rt432,Hauptstrasse,route principale,Strada principale,Principal road,TI,5281,2024,7,Juli,juillet,Luglio,July,aw406,Samstag,samedi,Sabato,Saturday,15,15h-16h,Biasca,Biasca,8.980649290509316,46.33272193487488
2239D4567C7A0160E0630AB38B023E75,at8,Fussgängerunfall,accident impliquant des piétons,Incidente con pedoni,Accident involving pedestrian(s),as2,Unfall mit Schwerverletzten,accident avec blessés graves,Incidente con feriti gravi,Accident with severe injuries,FALSE,FALSE,FALSE,rt433,Nebenstrasse,route secondaire,Strada secondaria,Minor road,ZH,261,2024,8,August,août,Agosto,August,aw405,Freitag,vendredi,Venerdì,Friday,13,13h-14h,Zurich,Zürich,8.49439279726508,47.3798999953612
